tconst,originalTitle,weightedAverageScales,soup
tt0296166,Real Women Have Curves,0.7129879971614618,comedy drama nm0136603 nm1065229 nm0648913 nm0646488 nm0520064 nm0803214
tt0296572,The Chronicles of Riddick,0.7091669607264711,action adventure sci-fi nm0878638 nm0004874 nm0001132 nm0272173 nm0628601 nm0881631
tt0296574,Company,0.8143644297505218,action crime drama nm0890060 nm0222426 nm0482320 nm0463539 nm0084443 nm1059103
tt0297037,Brown Sugar,0.6879218376203083,comedy drama music nm0266622 nm0004875 nm0005125 nm0080049 nm0662519 nm0462673
tt0297144,Ghosts of the Abyss,0.7021907393360202,documentary family nm0000116 nm0000200 nm1315052 nm0008656 nm1410138 nm0671016
tt0297162,Half Past Dead,0.5339013656207283,action crime thriller nm0666806 nm0004820 nm0000219 nm0061307 nm0750019
tt0297181,I Spy,0.588129777534697,action adventure comedy nm0858525 nm0000552 nm0005562 nm0000463 nm0000532 nm0170550
tt0297284,Mindhunters,0.676854149377366,crime horror thriller nm0001317 nm0000174 nm0005112 nm0000225 nm0047248 nm0004286
tt0297721,Riri Shushu no subete,0.7629790716021658,crime drama music nm0412517 nm1130046 nm1099171 nm0411683 nm0651534 nm1102659
tt0297884,Far from Heaven,0.7742804597886392,drama romance nm0001331 nm0000194 nm0000598 nm0371660 nm0165101 nm0205626
tt0298130,The Ring,0.7625777059643863,horror mystery nm0893659 nm0915208 nm0376540 nm0004051 nm0233562 nm0000737
tt0298148,Shrek 2,0.7842178060079344,adventure animation comedy nm0011470 nm0038432 nm0970447 nm0000196 nm0000552 nm0000139 nm0000267 nm0000104
tt0298203,8 Mile,0.7729549958317268,drama music nm0000436 nm0004896 nm0005261 nm0000107 nm0001616 nm0428055
tt0298228,Whale Rider,0.7924052392317459,drama family nm0138927 nm1095720 nm0660984 nm0369357 nm0193295 nm1169385
tt0298296,Derailed,0.5098042491421696,action thriller nm0592824 nm0000241 nm0032962 nm0005009 nm0316808 nm0421068
tt0298337,Slipp Jimmy Fri,0.6472357068133703,animation comedy nm0630770 nm0000437 nm0670408 nm0200057
tt0298408,Laurel Canyon,0.6832363384286638,drama nm0158966 nm0000531 nm0005273 nm0000288 nm0000295 nm0001523
tt0298482,Nothing,0.6600000677096971,comedy fantasy nm0622112 nm0382110 nm0587884 nm0684521 nm0189887 nm0523198
tt0298504,Plots with a View,0.68215344864624,comedy romance nm0403541 nm0000950 nm0000547 nm0000686 nm0915208 nm2301006
tt0298744,Auto Focus,0.6986662415232993,biography crime drama nm0001707 nm0001427 nm0000353 nm0004742 nm0001854
tt0298814,The Core,0.5949799179014094,action adventure sci-fi nm0000750 nm0001173 nm0005476 nm0005148 nm0339304 nm0796125
tt0298845,In America,0.8118118653194905,drama nm0006487 nm0175916 nm0608090 nm0005023 nm0092961 nm1071580
tt0298856,Evelyn,0.7166086305723609,drama nm0000915 nm0000112 nm0000523 nm0001644 nm1070538 nm1072579
tt0299108,Rehnaa Hai Terre Dil Mein,0.7565210044386868,comedy drama musical nm1069826 nm0534856 nm0451307 nm1069850 nm0386358 nm0193022
tt0299117,Roger Dodger,0.7169803278343018,comedy drama nm1071898 nm0001714 nm0251986 nm0000618 nm0000924 nm0000884
tt0299172,Home on the Range,0.5944406131305212,adventure animation comedy nm0278181 nm0998551 nm0001132 nm0000421 nm0000236 nm0001642 nm0047265
tt0299458,All the Real Girls,0.7032913838746531,drama romance nm0337773 nm0221046 nm0773973 nm0165101 nm0924154 nm1144419
tt0299478,Saraband,0.7542657491329137,drama music nm0000005 nm0880521 nm0430746 nm0014062 nm0240766 nm0292708
tt0299658,Chicago,0.772427409905372,comedy crime musical nm0551128 nm0000250 nm0001876 nm0000152 nm0004875 nm0766761
tt0299930,Gigli,0.3142548671096964,comedy crime romance nm0000976 nm0000255 nm0000182 nm0058581 nm0131811 nm1409629
tt0299977,Ying xiong,0.8451446608149796,action adventure drama nm0955443 nm0001472 nm0504897 nm0001041 nm0955471 nm0155203
tt0300015,I Capture the Castle,0.7057836634830605,drama romance nm0299563 nm0304801 nm0126284 nm0631490 nm1552136 nm0514579
tt0300051,Jersey Girl,0.6668872310477333,comedy drama romance nm0003620 nm0000255 nm0000239 nm1211485 nm0008640 nm2676405
tt0300140,Lilja 4-ever,0.8231506877836765,crime drama nm0600546 nm0968541 nm1076060 nm0690469 nm1220156 nm1221836
tt0300214,Morvern Callar,0.7033099773827249,drama nm0708903 nm0608090 nm1077357 nm0570245 nm0691586 nm0590703
tt0300471,Shanghai Knights,0.6669466815451062,action adventure comedy nm0229694 nm0000329 nm0005562 nm0939056 nm1093951 nm1433660
tt0300532,Blue Crush,0.6200206904095626,drama romance sport nm0007082 nm0098378 nm0735442 nm0205127 nm1149633 nm0095561
tt0300556,Timeline,0.6068744422248583,action adventure sci-fi nm0001149 nm0908094 nm0124930 nm0175262 nm0640323 nm0000667
tt0300620,Chik yeung tin si,0.6926348087184313,action crime thriller nm0477035 nm0795517 nm0955505 nm0596297 nm1046846 nm0475602
tt0301181,Deliver Us from Eva,0.6530009157852165,comedy drama romance nm0362544 nm0005517 nm0005112 nm0040591 nm0552222 nm0498146
tt0301199,Dirty Pretty Things,0.773095785653421,crime drama thriller nm0001241 nm0252230 nm0851582 nm0645683 nm0234371 nm1147560
tt0301357,Good Bye Lenin!,0.8232437207617025,comedy drama romance nm0065615 nm0117709 nm0765911 nm0451122 nm0525518 nm0800314
tt0301414,L'homme du train,0.7242871661305001,crime drama thriller nm0496312 nm0734000 nm0002776 nm0836681 nm0625226 nm0663141
tt0301470,Jeepers Creepers 2,0.6166494772612061,horror nm0759207 nm0106534 nm0936403 nm0043704 nm0616068 nm0626069
tt0301524,El otro lado de la cama,0.6774946403584947,comedy drama musical nm0554880 nm0022764 nm0891895 nm0865950 nm0893638 nm0760664
tt0301634,Mrtav 'ladan,0.8174961382018042,comedy drama nm1098726 nm0229314 nm0463827 nm1257794 nm0865411 nm0422504
tt0301727,Le peuple migrateur,0.7965901635487017,documentary nm0674742 nm0167384 nm0213340 nm0674742 nm0479721 nm1144320
tt0301976,The United States of Leland,0.7379998304568808,drama nm1097297 nm0331516 nm0000332 nm0000228 nm0005098 nm0540441
tt0301978,Dah,0.7478182478345456,drama nm0452102 nm1178113 nm1179606 nm1332962 nm2948264 nm1326311
tt0302297,After School Special,0.5756027611032701,comedy nm0262693 nm0902184 nm0219301 nm1092027 nm0005322 nm0005442
tt0302640,The Hot Chick,0.6053807639803137,comedy fantasy nm0103744 nm0001705 nm1046097 nm0267506 nm0492932 nm0647638
tt0302674,Gerry,0.6493819852084729,adventure drama mystery nm0001814 nm0000729 nm0000354 nm0001814
tt0302886,Old School,0.7513425166998098,comedy nm0680846 nm0005561 nm0000681 nm0002071 nm0005315 nm0690186
tt0303184,Valami Amerika,0.7042924881677158,adventure comedy romance nm1089985 nm0844027 nm0683950 nm0843632 nm0959964 nm0650433
tt0303353,The Kid Stays in the Picture,0.738821102671911,biography documentary nm0123379 nm0605137 nm0263172 nm0000734 nm0058371 nm0089602 nm0145336
tt0303356,Biggie and Tupac,0.6927296896828524,biography crime documentary nm0112374 nm0857263 nm0000637 nm0112374 nm1242789 nm7771104
tt0303361,May,0.705087431021303,drama horror nm1031246 nm0079374 nm0005438 nm0267506 nm0001166 nm0385346
tt0303714,Barbershop,0.676091697641952,comedy drama nm1103162 nm0001084 nm0147825 nm1073992 nm0026364 nm0859503
tt0303816,Cabin Fever,0.605995559720267,horror nm0744834 nm0480465 nm0835045 nm0004867 nm0898597 nm0449466
tt0303933,Drumline,0.6384012939623358,comedy drama music nm0831690 nm0134244 nm0757855 nm0428963 nm0731346 nm1240342
tt0304141,Harry Potter and the Prisoner of Azkaban,0.8486252913358244,adventure family fantasy nm0190859 nm0705356 nm0914612 nm0342488 nm0341743 nm0274913
tt0304229,Japanese Story,0.703098585513984,drama romance nm0112262 nm0001057 nm1059630 nm0192852 nm0245876 nm1382971
tt0304262,Katakuri-ke no kôfuku,0.7164821539004038,comedy fantasy horror nm0586281 nm0767984 nm0559698 nm0847487 nm0632656 nm1097432
tt0304328,Levity,0.6783206607859333,crime drama nm0004412 nm0000671 nm0000151 nm0000379 nm0000456 nm0033058
tt0304415,Mona Lisa Smile,0.6975186746493638,drama nm0001565 nm0000210 nm0000379 nm0005466 nm0350454 nm0329481
tt0304669,The Santa Clause 2,0.6169789651724449,comedy family fantasy nm0501185 nm0000741 nm0107748 nm0593310
tt0304711,The Order,0.5733769346360308,horror mystery thriller nm0001338 nm0005132 nm0004692 nm0815370 nm0299811 nm0000693
tt0305206,American Splendor,0.7846936488563647,biography comedy drama nm0075849 nm0700301 nm0316079 nm0075849 nm0670688 nm1423738 nm1423746
tt0305224,Anger Management,0.6669996827692353,comedy nm0781842 nm0000197 nm0001191 nm0000673 nm0350079 nm0184445
tt0305357,Charlie's Angels: Full Throttle,0.5321609148050848,action adventure comedy nm0629334 nm0000106 nm0005154 nm0000139 nm0005170 nm0000417
tt0305396,The Crocodile Hunter: Collision Course,0.612583942426768,action adventure comedy nm1104343 nm0410455 nm0410457 nm0844294 nm0920992 nm0401522
tt0305568,Fanfan la Tulipe,0.6375001659745267,adventure comedy romance nm0470443 nm0001641 nm0004851 nm0099828 nm0288271 nm0612204
tt0305669,Bringing Down the House,0.6095157020671947,comedy nm0788202 nm0000188 nm0001451 nm0506405 nm0687506 nm0005443
tt0305711,Just Married,0.5963241611567293,comedy romance nm0506613 nm0005110 nm0005261 nm0437283 nm0608378 nm0005195
tt0306047,Scary Movie 3,0.5939678550612881,comedy nm0001878 nm0267506 nm0000221 nm0356021 nm0000097 nm0000189
tt0306434,Aankhen,0.7614496492855494,crime drama thriller nm1150959 nm0000821 nm0474774 nm0784047 nm0992000 nm0712546
tt0306685,Cradle 2 the Grave,0.6279311522492421,action crime drama nm0005647 nm0001472 nm0229422 nm0001092 nm0026364 nm0005026
tt0306734,Le divorce,0.5673759369542787,comedy drama romance nm0412465 nm0005028 nm0915208 nm0000330 nm0508301 nm1431237
tt0306841,The Lizzie McGuire Movie,0.5994679943586443,adventure comedy family nm0266302 nm0240381 nm0483047 nm1032795 nm0604699
tt0307109,The Lost Skeleton of Cadavra,0.6984172644137276,comedy horror sci-fi nm1117507 nm1117507 nm0557739 nm0397788 nm1146180 nm0662904
tt0307213,Nabbeun namja,0.6954922070715737,drama romance nm1104118 nm0128345 nm1053019 nm0453761 nm1117728 nm1855377
tt0307453,Shark Tale,0.6460013027393793,adventure animation comedy nm0074426 nm0421776 nm1224299 nm0000226 nm0000134 nm0000250 nm0001401 nm0085312
tt0307479,Solaris,0.6669159527085623,drama mystery romance nm0001752 nm0000123 nm0001523 nm0876300 nm0205626 nm0001111
tt0307901,25th Hour,0.8136424112634056,drama nm0000490 nm0001570 nm0001608 nm0000450 nm0206257 nm0001593
tt0307987,Bad Santa,0.7607832384652002,comedy crime drama nm0959062 nm0000671 nm0005170 nm0334179 nm0000615 nm0185272
tt0308055,Bobby,0.743861344457778,biography drama history nm0000389 nm0000164 nm0000193 nm0000232 nm0000896 nm0117146
tt0308152,Dead End,0.6946677590169329,adventure horror mystery nm1125131 nm1125458 nm0936403 nm0005417 nm0128942 nm0005016 nm0038854
tt0308208,Ballistic: Ecks vs. Sever,0.449258300652905,action crime mystery nm1126346 nm0000104 nm0005154 nm0000650 nm0001344
tt0308280,Friends,0.7589155275529934,action comedy drama nm0796504 nm0897201 nm1421814 nm0437781 nm0222266 nm5131483
tt0308353,Happily N'Ever After,0.540062957385479,adventure animation comedy nm0092959 nm0438394 nm0862911 nm0040404 nm0000244 nm0001264 nm0911320 nm0137506 nm0224007
tt0308379,Honogurai mizu no soko kara,0.7138017303440367,drama horror mystery nm0620378 nm0475878 nm1287602 nm1290029 nm0594655 nm0463201
tt0308383,The Human Stain,0.6667167947615223,drama romance thriller nm0000914 nm0000164 nm0000173 nm0000438 nm0000641 nm0589505
tt0308476,Kukushka,0.7653479732135162,comedy drama war nm0737400 nm1126326 nm0351868 nm0125732 nm1233064 nm1235282
tt0308506,Like Mike,0.596132090813675,comedy family fantasy nm0776271 nm0510168 nm0005151 nm0004820 nm0814259 nm0687146
tt0308514,Lost in La Mancha,0.7498531059351472,documentary nm0298488 nm0672492 nm0000416 nm0000136 nm0000313 nm0342617 nm0666353
tt0308644,Finding Neverland,0.8246624211760158,biography drama family nm0286975 nm0000136 nm0000701 nm0001046 nm0593664 nm0000163
tt0308878,The Shape of Things,0.6966014122090978,comedy drama romance nm0001438 nm0748620 nm0001838 nm0001543 nm0919867 nm0001438
tt0309047,Voyna,0.7385616628363827,action drama war nm0049326 nm1128120 nm0446432 nm0200848 nm0091074 nm1126492
tt0309377,Blood Work,0.6862953717681465,action crime drama nm0000142 nm0000142 nm0001099 nm0001378 nm0208962 nm0509824
tt0309530,Down with Love,0.6764688758482774,comedy romance nm0715636 nm0000191 nm0000250 nm0001383 nm0005299 nm0237222
tt0309593,Final Destination 2,0.6669863440697218,horror thriller nm0254786 nm0176882 nm0005123 nm0865302 nm0484678 nm0655959
tt0309698,Identity,0.7831834346088365,mystery thriller nm0003506 nm0000131 nm0000501 nm0001605 nm0370035 nm0000547
tt0309820,Luther,0.699249129434051,biography drama history nm0863254 nm0001212 nm0004486 nm0001811 nm0000547 nm0278746
tt0309912,Nicholas Nickleby,0.7372924095765501,adventure drama romance nm0569790 nm0402271 nm0068260 nm0001626 nm0000980 nm0327291
tt0309987,The Dreamers,0.7602502876807373,drama romance nm0000934 nm0685856 nm0308039 nm1200692 nm0151250 nm0719914
tt0310203,Tais-toi!,0.7499985905015693,comedy crime nm0891554 nm0000367 nm0000606 nm0006939 nm0244707 nm0540354
tt0310281,A Mighty Wind,0.7587089430178549,comedy music nm0001302 nm0001302 nm0506405 nm0571106 nm0733427 nm0604272
tt0310357,Willard,0.6579177319541701,drama horror thriller nm0604688 nm0000417 nm0000388 nm0005009 nm0123201 nm0570896
tt0310775,Boksuneun naui geot,0.7980424903934511,crime drama thriller nm0661791 nm0814280 nm0793784 nm0046277 nm0510546 nm1136390
tt0310778,Bon voyage,0.6928108999091134,comedy drama mystery nm0710919 nm0000254 nm0000367 nm0001461 nm0246362 nm0040939
tt0310793,Bowling for Columbine,0.8543359164218826,crime documentary drama nm0601619 nm0601619 nm0000032 nm0001504 nm0021201 nm1706807
tt0310910,Confidence,0.7044458920785532,crime thriller nm0001226 nm0122653 nm0000163 nm0001838 nm0000412 nm0004820
tt0310924,Crime Spree,0.6773045418772785,action comedy crime nm0592436 nm0000367 nm0000172 nm0002776 nm0719200 nm0846548
tt0311110,It Runs in the Family,0.6272788217101877,comedy drama romance nm0770961 nm0000018 nm0000140 nm0001613 nm0191412 nm0234979
tt0311113,Master and Commander: The Far Side of the World,0.8039912481533509,action adventure drama nm0001837 nm0000128 nm0079273 nm0101710 nm0195439 nm0940105
tt0311289,Holes,0.7489196437117869,adventure comedy drama nm0001112 nm0479471 nm0000244 nm0000685 nm0625789 nm1169490
tt0311429,The League of Extraordinary Gentlemen,0.6250895919528268,action adventure fantasy nm0635759 nm0000125 nm0870204 nm0933959 nm0002076
tt0311519,Mies vailla menneisyyttä,0.7930863445811799,comedy drama romance nm0442454 nm0671326 nm0653669 nm0879365 nm0631112 nm0657090
tt0311594,Nuvvu Naaku Nachchav,0.8137906523898076,comedy romance nm0080278 nm0893142 nm1140669 nm0007124 nm0025654 nm0045064
tt0311648,Pieces of April,0.7367983291876149,comedy drama nm0373282 nm0005017 nm0001624 nm0165101 nm1035682 nm0683467
tt0311941,Try Seventeen,0.6540115664407049,comedy drama nm0692159 nm0000704 nm0004376 nm0601553 nm0552072 nm0001323
tt0312004,The Curse of the Were-Rabbit,0.8022101288834943,adventure animation comedy nm0101508 nm0661910 nm0758608 nm0000307 nm0000146 nm0443153
tt0312329,Against the Ropes,0.6081364043535274,biography drama romance nm0001165 nm0000212 nm0004898 nm0001165 nm0001724 nm0004857
tt0312528,The Cat in the Hat,0.453123047595249,adventure comedy family nm0919514 nm0000196 nm0107748 nm0266824 nm0000285 nm0000593
tt0312549,Veronica Guerin,0.7191430876713909,biography crime drama nm0001708 nm0000949 nm0268199 nm0002084 nm0001354 nm0574561
tt0312700,The Foreigner,0.4870160021842029,action thriller nm0643422 nm0000219 nm0002246 nm1043075 nm0682386 nm0687491
tt0312841,Jibeuro,0.7532568190781098,drama nm1011539 nm1235558 nm1233004 nm1232160 nm0590856 nm1234959
tt0312843,Jisatsu sâkuru,0.6929438534894417,crime drama horror nm0814469 nm0410903 nm0619185 nm0389880 nm0766502 nm14851994
tt0312859,Kannathil Muthamittal,0.8127100667695544,action drama war nm0711745 nm1149405 nm0801264 nm0534856 nm0201903 nm1426682
tt0313021,Der Wixxer,0.6661680783659389,comedy crime mystery nm1095164 nm0435932 nm0665002 nm0295991
tt0313196,El crimen del padre Amaro,0.7063590532046079,drama romance nm0140196 nm0305558 nm0847799 nm0333466 nm0032793 nm0400111
tt0313443,Out of Time,0.696870739170679,crime drama mystery nm0002083 nm0000243 nm0005125 nm0578949 nm0001002 nm0082517
tt0313542,Runaway Jury,0.7593547806490624,crime drama thriller nm0001219 nm0000131 nm0001838 nm0000432 nm0000163 nm0001117
tt0313670,Sweet Sixteen,0.7644914432990233,crime drama nm0516360 nm1161994 nm1162051 nm1161997 nm1162048 nm1178099
tt0313737,Two Weeks Notice,0.6566093857431595,comedy romance nm0492909 nm0000113 nm0000424 nm0001860 nm0412374 nm0458951
tt0313792,Anything Else,0.6760522573247627,comedy romance nm0000095 nm0000095 nm0004755 nm0000207 nm0000362 nm0001770
tt0313911,Agent Cody Banks,0.5624945474503327,action adventure comedy nm0958969 nm0005260 nm0240381 nm0290075 nm0004990 nm0202966
tt0314063,Immortel (ad vitam),0.6403333236673465,drama sci-fi thriller nm0082094 nm1080320 nm0470981 nm0001648 nm0171811 nm0682692
tt0314067,Filantropica,0.8403335699827286,comedy drama nm0135952 nm0224441 nm0227708 nm1155994 nm1156680 nm0282645
tt0314111,Gojira X Mekagojira,0.6883012938084684,action sci-fi thriller nm0856803 nm0648457 nm1139614 nm0847734 nm1219141 nm0847404 nm1210945
tt0314166,Hey Arnold! The Movie,0.646379072014353,adventure animation comedy nm0970388 nm0458981 nm0808216 nm0808606
tt0314331,Love Actually,0.8162519398754833,comedy drama romance nm0193485 nm0000424 nm0567356 nm0000553 nm0001473 nm0631490
tt0314353,Tears of the Sun,0.7084099183834759,action drama thriller nm0298807 nm0000246 nm0369513 nm0000899 nm0907708 nm0582257
tt0314412,My Life Without Me,0.7748288019395482,drama romance nm0170043 nm0001631 nm0005454 nm0749263 nm0914455 nm0001625
tt0314431,Hope Springs,0.613687227647481,comedy romance nm0379179 nm0000147 nm0000378 nm0005460 nm0001287 nm0172806
tt0314498,The Perfect Score,0.6214680647659017,comedy crime drama nm0005367 nm0424060 nm0159776 nm0262635 nm1211344 nm1034965
tt0314524,Populärmusik från Vittula,0.6829447271235576,comedy drama nm0046636 nm1486489 nm1432764 nm0617450 nm0653669 nm1488658
tt0314676,The Singing Detective,0.6109389281539191,comedy crime musical nm0330360 nm0000375 nm0000705 nm0000154
tt0314786,The In-Laws,0.624463730159148,action comedy thriller nm0281598 nm0000983 nm0000140 nm0005351 nm0005441 nm0091018
tt0315110,Twentynine Palms,0.606068120888745,drama horror nm0241622 nm0326751 nm0936618 nm0241622 nm0098953
tt0315297,Twisted,0.5869965778976785,crime drama mystery nm0442241 nm0000171 nm0000168 nm0000412 nm0000657 nm0005568
tt0315327,Bruce Almighty,0.730843242375101,comedy fantasy nm0001723 nm0000120 nm0000098 nm0000151 nm0001311 nm0004738
tt0315543,Elsker dig for evigt,0.7622931920260473,drama romance nm0081540 nm1003081 nm0509263 nm0586568 nm0824785 nm0084826
tt0315642,Wazir,0.743969559094676,action crime drama nm2349060 nm0000821 nm1027719 nm2390814 nm1303433 nm1964139
tt0315733,21 Grams,0.814627352193824,crime drama thriller nm0327944 nm0000576 nm0001125 nm0915208 nm0396812 nm1491202
tt0315824,The Big Bounce,0.5560340766003437,comedy crime nm0000786 nm0005562 nm0000151 nm0000641 nm1246371 nm1511514
tt0315983,House of Sand and Fog,0.7977491803135597,crime drama nm1166926 nm0000124 nm0001426 nm0253035 nm0004920 nm0225332
tt0316078,Kadhalukku Mariyadhai,0.7739078469201007,drama romance nm0269778 nm0897201 nm0787748 nm1706602 nm1750758 nm0595914
tt0316188,Raising Victor Vargas,0.7231801959566859,drama romance nm0813164 nm0711559 nm0539208 nm1187044 nm1187350 nm0551441
tt0316356,Open Range,0.7882498111177846,action drama romance nm0000126 nm0000126 nm0000380 nm0526019 nm0072344 nm0000906
tt0316396,Peter Pan,0.727672298648034,adventure family fantasy nm0389591 nm0838911 nm0005042 nm0931404 nm0001655
tt0316465,Radio,0.73442745207138,biography drama sport nm0866132 nm0000421 nm0000438 nm0000700 nm0580924 nm0005569
tt0316654,Spider-Man 2,0.8059230400131607,action adventure sci-fi nm0000600 nm0001497 nm0000379 nm0000547
tt0316732,Taxi,0.5022339182711586,action comedy crime nm1103162 nm0001451 nm0266422 nm1014528 nm0005431 nm0261170
tt0316768,Tiptoes,0.5493847335178059,comedy drama romance nm0109165 nm0000198 nm0227759 nm0000295 nm0000190 nm0000099
tt0317042,One Point O,0.6483244306141552,drama horror mystery nm1199954 nm1200194 nm0715951 nm0005438 nm0001424 nm0000679 nm0668271
tt0317132,Because of Winn-Dixie,0.681775023944429,comedy drama family nm0911061 nm1455681 nm0001099 nm0001693 nm0001807 nm0559986
tt0317198,Bridget Jones: The Edge of Reason,0.6462808743969614,comedy drama romance nm0452319 nm0000250 nm0000147 nm0000424 nm0428121 nm0000980
tt0317219,Cars,0.773485218602034,adventure animation comedy nm0005124 nm0710020 nm0005562 nm0001372 nm0000056 nm1249256 nm0001507
tt0317248,Cidade de Deus,0.9236515995426913,crime drama nm0576987 nm0526199 nm1179105 nm1129884 nm0618690 nm1249574 nm1179683
tt0317303,Daddy Day Care,0.6064370492609339,comedy family nm0139867 nm0000552 nm0307531 nm0001378 nm0001872 nm0005093
tt0317640,The Hebrew Hammer,0.6603835948530619,comedy nm1165576 nm0004965 nm0004873 nm0339460 nm0005522 nm0001075
tt0317648,Hidalgo,0.7177402563042811,action adventure biography nm0002653 nm0001557 nm0001725 nm0733196 nm0518321 nm0018956
tt0317676,House of the Dead,0.2762721324691788,action adventure horror nm0093051 nm0974364 nm0500739 nm0397212 nm0336125 nm0332081
tt0317705,The Incredibles,0.8595098011388924,action adventure animation nm0083348 nm0005266 nm0000168 nm0000456
tt0317740,The Italian Job,0.7519998191212122,action crime thriller nm0336620 nm0000661 nm0000242 nm0001570 nm0000234 nm0005458
tt0317910,The Fog of War: Eleven Lessons from the Life of Robert S. McNamara,0.8370582223449607,biography documentary history nm0001554 nm0573726 nm0448123 nm0004242
tt0317919,Mission: Impossible III,0.741383179120853,action adventure thriller nm0009190 nm0000129 nm1157358 nm0000609 nm0000450 nm0001082
tt0318034,Russkiy kovcheg,0.7541263367764639,drama fantasy history nm0812546 nm0233107 nm0974692 nm0610593 nm1162046 nm0320428
tt0318081,A Sound of Thunder,0.49356650995449286,action adventure horror nm0001382 nm0122653 nm0001426 nm0001517 nm0737465 nm0538443
tt0318155,Looney Tunes: Back in Action,0.6284764145905927,adventure animation comedy nm0001102 nm0325196 nm0000409 nm0001184 nm0000188
tt0318202,Être et avoir,0.7741197000340964,documentary family nm0679928 nm1214542 nm1311833 nm1308860 nm1308889 nm1308994
tt0318283,Alex & Emma,0.6109928097621659,comedy romance nm0001661 nm0005561 nm0005028
tt0318374,The Cooler,0.7327622568015268,drama romance nm0469694 nm0000513 nm0004742 nm0000285 nm0004999 nm0515296
tt0318411,The Magdalene Sisters,0.8039529264958074,drama nm0611932 nm0909626 nm0240524 nm1172901 nm0240359
tt0318462,Diarios de motocicleta,0.8209746976999932,adventure biography drama nm0758574 nm0305558 nm0209404 nm0535502 nm0608187 nm0634120
tt0318627,Resident Evil: Apocalypse,0.6564862699990566,action horror sci-fi nm0936838 nm0000170 nm0347149 nm0531095 nm0004912 nm0470981
tt0318649,Sahara,0.6566739426817152,action adventure comedy nm0252135 nm0000190 nm0004851 nm0001872 nm0039678 nm0043931
tt0318761,Thumbsucker,0.6928863595265542,comedy drama nm0590122 nm1086384 nm0842770 nm0000352 nm0000206 nm0065819
tt0318974,The Alamo,0.649014250144225,drama history war nm0359387 nm0000598 nm0000671 nm0248408 nm0000574 nm0933940
tt0319020,Awara Paagal Deewana,0.6661653841772495,action comedy crime nm0080333 nm0474774 nm0792911 nm0012778 nm0712546 nm0422566
tt0319061,Big Fish,0.858600591323868,adventure drama fantasy nm0000318 nm0000191 nm0001215 nm0001082 nm0001448 nm0000307
tt0319262,The Day After Tomorrow,0.6989688526315805,action adventure sci-fi nm0000386 nm0000598 nm0350453 nm0002536 nm0005231 nm0761587
tt0319343,Elf,0.7623115670404348,adventure comedy family nm0269463 nm0002071 nm0001001 nm0627878 nm0221046 nm0000799
tt0319524,How to Deal,0.6232378697914674,comedy drama romance nm0453270 nm0601553 nm0285913 nm0048414 nm0005049 nm0005016
tt0319531,I'll Sleep When I'm Dead,0.6384975346777332,crime drama mystery nm0388198 nm0654110 nm0000532 nm0001667 nm0001648 nm0286044
tt0319736,The Legend of Bhagat Singh,0.82507632674995,action biography drama nm0764316 nm0222426 nm0839820 nm1430018 nm0592782 nm0044796
tt0319769,Los lunes al sol,0.7720422698072839,comedy drama nm0508208 nm0000849 nm0869088 nm0251021 nm0210221 nm0898420
tt0319829,Masked and Anonymous,0.6173646102653996,comedy drama music nm0153078 nm0001168 nm0000422 nm0001448 nm0000313 nm0004851
tt0320193,Oasiseu,0.782531381099195,drama romance nm0496969 nm0812555 nm0600668 nm0014215 nm0753423 nm0160847
tt0320244,Party Monster,0.6664890039474861,biography crime drama nm0047259 nm0053190 nm0000346 nm0190497 nm0001293 nm0769311 nm1552689
tt0320661,Kingdom of Heaven,0.7835168822493566,action adventure drama nm0000631 nm0089217 nm1200692 nm0000553 nm0359398 nm0790688
tt0320691,Underworld,0.7515992967290247,action fantasy thriller nm0936482 nm0000295 nm0005454 nm0111274 nm0790688 nm0631490
tt0322259,2 Fast 2 Furious,0.6352680886924325,action crime thriller nm0005436 nm0908094 nm0879085 nm0369513 nm0578949 nm0524839
tt0322330,Freaky Friday,0.6773916429781699,comedy family fantasy nm0914132 nm0000130 nm0517820 nm0001319 nm0332390 nm0614877
tt0322420,Zivot je cudo,0.7682934001208162,comedy drama music nm0001437 nm0830371 nm0812597 nm0873190 nm0467451 nm0073353
tt0322545,Herr Lehmann,0.7245661255635637,comedy drama nm0369686 nm1214637 nm1000672 nm0118345 nm0726229 nm0474025
tt0322589,Honey,0.5792119944284188,drama music romance nm0937306 nm0004695 nm0001616 nm0999075 nm1055396 nm0117146
tt0322659,Northfork,0.6658695460357359,drama fantasy nm0689187 nm1189290 nm0000560 nm0000381 nm0000249 nm0781031
tt0322674,De tweeling,0.7425750351611381,drama romance war nm0813786 nm0900887 nm0645707 nm0720671 nm0880167 nm1189943
tt0322802,Jackass: The Movie,0.7079670892675913,action comedy documentary nm0871860 nm0424216 nm0546640 nm0690686 nm0828177 nm0242756
tt0323013,Lakshya,0.8106171548408294,action drama romance nm1027719 nm0004335 nm0006689 nm0000821 nm0700875 nm2528716
tt0323033,Laws of Attraction,0.630862409333712,comedy romance nm0398185 nm0000112 nm0000194 nm0000205 nm0790688 nm0004920
tt0323120,Loving Annabelle,0.6742243167932032,drama romance nm0112085 nm1480430 nm0301157 nm0106549 nm0394889 nm2084329
tt0323551,Pahat pojat,0.6658268439250158,action biography crime nm0617407 nm0291918 nm0754327 nm0638189 nm0701747 nm0517978
